h_team_wins,day_night,LAN,SDN,COL,ARI,WAS,CIN,SLN,PIT,MIA,SFN,ANA,BAL,DET,CHA,NYA,HOU,MIN,KCA,CLE,OAK,BOS,SEA,TOR,TBA,CHN,TEX,MIL,NYN,ATL,PHI,SEO01,PHO01,CIN09,LOS03,MIA02,SAN02,BAL12,CHI12,HOU03,KAN06,OAK01,SEA03,STP01,ARL03,NYC20,PHI13,CHI11,WAS11,MIL06,STL10,MIN04,ATL03,DEN02,PIT08,SFO03,ANA01,DET05,NYC21,CLE08,TOR02,BOS07,MEX02,LON01,BIR01,WIL02,v_batting_xwoba,h_batting_xwoba,v_batting_k_percent,h_batting_k_percent,v_batting_bb_percent,h_batting_bb_percent,v_batting_barrels_per_pa_percent,h_batting_barrels_per_pa_percent,v_batting_hardhit_percent,h_batting_hardhit_percent,v_batting_launch_speed,h_batting_launch_speed,v_batting_bat_speed,h_batting_bat_speed,v_pitching_xwoba,h_pitching_xwoba,v_pitching_k_percent,h_pitching_k_percent,v_pitching_bb_percent,h_pitching_bb_percent,v_pitching_hardhit_percent,h_pitching_hardhit_percent,v_pitching_barrels_per_bbe_percent,h_pitching_barrels_per_bbe_percent,v_pitching_velocity,h_pitching_velocity,v_pitching_spin_rate,h_pitching_spin_rate,v_pitching_swing_miss_percent,h_pitching_swing_miss_percent
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3151,0.329,24.5667,17.3889,7.3556,7.3,6.639,5.2731,43.2466,38.4402,90.0111,88.5333,70.4778,68.3333,0.288,0.313,25.5,21.3,4.4,6.4,39.8256,35.0,4.9419,7.0455,90.0,83.0,2207,1422,27.4,20.8
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3186,0.3184,21.1667,23.8444,7.1,8.2889,5.4857,6.366,39.0034,41.7932,88.6,89.6,70.5111,70.7556,0.264,0.338,27.3,22.2,4.3,7.9,36.6391,44.1096,8.5399,10.137,90.2,88.3,2275,2102,26.6,23.6
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3115,0.3167,22.77,21.7111,8.3,7.9333,5.0237,5.0648,38.3361,38.92,88.32,88.0222,69.66,69.4444,0.336,0.297,15.3,30.1,7.6,5.8,33.4101,37.8824,7.3733,8.9412,83.3,88.1,2208,2528,18.9,29.8
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3055,0.3061,25.3364,22.1444,9.5909,7.9778,5.0255,4.9073,38.2837,38.0406,87.8545,88.4778,69.3091,68.7556,0.257,0.322,21.4,18.6,2.8,9.3,35.2113,32.965,4.7887,7.919,92.3,84.4,2242,2107,23.6,27.8
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3327,0.3291,21.5,20.3889,10.0444,7.7222,6.8537,5.9628,41.5159,42.156,89.1,89.6222,69.1,70.4778,0.295,0.313,25.5,19.7,7.0,9.4,39.4531,36.5854,7.4219,8.9431,91.2,86.9,2444,2277,24.8,22.3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3202,0.315,18.4444,26.4111,6.6556,7.1,5.4567,6.2071,40.3224,42.0926,89.0778,89.0444,70.1444,70.0111,0.283,0.32,29.3,17.2,8.7,7.3,35.4077,37.3802,6.2232,7.0288,89.6,84.0,2445,2055,32.0,17.2
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3034,0.2906,24.9556,25.34,8.0889,5.84,5.151,4.9475,38.9974,38.9269,87.8889,88.26,70.2333,70.18,0.383,0.263,15.2,35.1,7.3,5.5,43.5897,38.7931,11.1111,9.1954,85.3,93.9,2092,2500,17.8,33.1
0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3231,0.289,21.8,23.8364,8.87,7.0636,6.0953,4.5908,38.3707,37.2712,88.48,88.0273,69.01,69.0,0.334,0.257,16.7,30.3,11.4,4.6,43.131,33.6798,7.9872,6.6528,88.4,92.0,2031,2043,21.1,31.9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3094,0.3186,20.5889,18.9333,7.9111,6.4111,5.117,5.3625,39.0012,37.9162,88.5444,87.8333,69.0444,69.3778,0.325,0.283,23.0,25.1,5.8,8.4,40.1247,30.3419,8.316,4.4872,87.1,92.4,2387,2183,26.3,25.1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2923,0.3004,20.5333,25.35,7.3444,9.74,3.6703,4.7878,33.179,36.6188,86.5778,87.78,68.5778,69.12,0.333,0.315,19.9,26.5,7.4,8.1,38.75,42.8954,8.125,10.1877,87.4,92.1,2094,2095,22.7,27.4
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3184,0.3289,19.7556,20.6778,8.4556,8.7556,5.5277,5.5821,36.9281,40.7704,87.8667,88.3,68.3333,68.7333,0.334,0.342,19.5,16.0,6.8,10.1,41.7699,45.4545,7.7876,4.5455,89.2,90.2,2085,2389,21.1,20.1
1,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3098,0.3114,22.9,26.6444,7.4545,8.4667,5.4808,5.8052,39.8947,37.9215,88.4818,88.2778,68.2273,70.2222,0.335,0.31,25.7,19.5,11.8,8.7,45.7031,33.4928,8.5938,9.3301,92.1,88.3,2107,2381,28.0,22.6
0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2875,0.3093,21.8545,24.9667,6.4727,9.0111,3.3051,5.2077,37.4326,39.276,87.4364,87.8556,69.1818,69.1444,0.322,0.345,20.6,13.9,6.7,10.1,38.8889,35.0,8.1197,5.0,87.7,85.6,1991,1994,22.3,20.4
1,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3061,0.3374,26.7778,23.41,7.1444,11.45,5.7959,6.5717,41.8148,43.6256,88.7778,89.75,69.7889,70.05,0.32,0.323,19.9,19.8,7.5,6.1,36.7677,35.6643,6.4646,10.4895,89.8,89.9,2287,2223,23.9,21.6
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3089,0.3174,26.1889,22.0778,8.7222,8.3,6.0542,4.7045,41.9893,38.1443,89.5111,87.7111,70.0444,69.4556,0.314,0.369,19.4,17.5,6.8,4.4,41.6842,40.6504,8.4211,13.8211,87.5,87.9,2534,2240,22.5,21.7
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3137,0.3246,24.4667,16.4667,7.6778,7.0444,6.5681,4.494,42.7506,36.5833,89.8,87.7,70.5889,67.2667,0.307,0.283,27.3,29.4,7.6,8.5,42.1652,38.5928,8.8319,8.5288,89.9,90.9,2178,2672,27.5,32.4
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3117,0.3108,21.1667,22.8444,7.1556,7.5667,5.028,6.2278,37.8035,39.9419,88.4556,88.8667,69.8556,70.0444,0.31,0.331,20.6,27.9,8.3,13.7,36.1596,50.0,8.2294,8.8889,87.4,89.8,2277,2242,22.3,29.8
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3096,0.3111,23.58,21.7222,8.02,7.8333,5.5217,4.6377,39.342,37.8759,88.36,87.7333,69.51,69.3333,0.315,0.34,23.7,21.3,7.4,8.6,36.7876,39.2655,9.3264,10.452,88.7,89.8,2344,2448,25.7,24.1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3115,0.3216,22.77,22.2667,8.3,8.3,5.0237,5.3231,38.3361,39.5791,88.32,88.6,69.66,69.7444,0.34,0.338,19.4,20.9,9.9,9.3,39.7753,39.0782,8.764,9.2184,87.4,86.6,2045,2196,17.9,25.9
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3072,0.2936,24.8727,24.8889,9.0364,7.0111,5.0203,4.6438,38.0829,36.4674,87.5636,87.7222,68.8545,69.1111,0.288,0.312,22.9,20.9,3.0,9.0,36.2676,44.3038,8.0986,6.6456,91.9,94.3,2148,2060,24.1,23.7
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3453,0.3245,21.1556,21.2,11.0111,6.77,7.4258,6.3659,42.5693,42.3606,89.5778,89.68,69.2778,71.02,0.302,0.299,26.8,26.5,12.1,7.3,37.3684,39.6875,9.4737,7.8125,93.0,89.5,2275,2269,29.0,30.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3126,0.3082,19.2444,25.05,6.8222,7.69,5.1283,6.2796,39.3403,40.229,88.5778,88.68,69.6333,68.87,0.3,0.304,21.7,23.1,5.6,6.7,38.9632,36.2595,8.0268,9.9237,87.2,86.8,2591,2316,22.5,25.3
0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3194,0.2931,22.3333,24.05,8.4111,6.55,5.7792,4.7029,42.4178,37.3387,89.7889,88.14,70.7889,69.32,0.461,0.333,0.0,17.4,0.0,8.8,75.0,37.3796,0.0,8.0925,86.0,85.4,2386,2174,37.5,22.7
1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3149,0.2908,25.23,23.82,9.24,7.7,5.2622,4.465,36.3175,38.5608,87.18,88.23,68.59,69.49,0.381,0.349,16.9,18.7,10.4,7.5,36.9369,37.8738,11.7117,7.6412,91.2,88.7,2320,2375,22.3,21.5
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3094,0.3166,20.5889,21.5333,7.9111,6.5556,5.117,5.3574,39.0012,38.8259,88.5444,88.1222,69.0444,69.7556,0.306,0.311,23.9,27.1,6.0,10.1,42.6195,39.8458,7.6923,7.7121,89.8,87.6,1983,2443,26.8,27.7
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3031,0.3036,19.0667,23.02,7.7889,9.29,3.8781,4.1133,34.5511,35.2615,87.2444,87.07,67.7556,68.81,0.317,0.321,23.8,21.5,9.6,4.7,44.0367,39.1213,6.8807,9.6234,91.3,87.4,2314,1850,24.8,23.1
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2928,0.3266,22.68,18.4222,8.41,7.8333,4.3209,5.3662,32.973,38.5001,86.07,88.1222,68.14,68.5111,0.298,0.308,27.9,25.1,6.0,8.7,45.0413,41.0319,9.7107,7.371,90.4,88.5,2277,2238,29.0,26.0
0,1,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3029,0.3185,21.74,24.65,7.3,8.49,4.7565,4.5149,36.8637,37.6967,87.83,88.35,68.24,69.26,0.347,0.299,17.3,24.7,9.6,7.5,44.4444,37.9747,8.3951,8.2278,88.3,89.7,2187,2364,20.9,28.1
1,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2999,0.3214,20.37,22.6111,7.52,9.7556,3.5069,4.6159,36.3956,38.8089,87.01,87.7889,67.99,69.9778,0.32,0.203,20.3,17.2,6.6,3.4,39.1382,28.5714,9.1562,4.7619,89.3,88.0,2417,2468,22.3,29.2
0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3062,0.3193,26.6111,21.6222,7.7667,7.3111,5.8744,5.6319,40.1016,40.2381,88.6,88.7333,69.4667,70.0667,0.386,0.327,15.0,18.8,20.0,8.8,53.8462,38.189,7.6923,6.6929,92.1,86.1,2334,1971,28.1,22.2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3089,0.3174,24.6111,22.0778,8.4,8.3,5.7006,4.7045,40.3177,38.1443,88.9556,87.7111,70.0,69.4556,0.324,0.278,17.0,28.8,4.8,6.6,39.6135,33.5443,9.6618,5.0633,87.2,91.1,2350,2638,19.2,27.8
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3151,0.3246,24.5667,18.7556,7.3556,7.8667,6.639,4.9673,43.2466,37.9377,90.0111,87.4556,70.4778,68.1111,0.261,0.368,32.1,14.4,5.6,6.5,31.1628,39.6396,5.5814,8.7087,87.1,89.5,2216,2624,31.0,18.9
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3184,0.3184,20.0778,23.8444,8.8444,8.2889,4.2761,6.366,35.0091,41.7932,87.2778,89.6,69.3333,70.7556,0.336,0.249,20.6,34.7,5.5,10.5,43.1095,28.9474,9.894,5.7018,87.2,89.5,2088,2336,24.0,37.7
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3096,0.3107,23.58,22.2222,8.02,7.6667,5.5217,4.9541,39.342,39.3825,88.36,88.8222,69.51,69.4333,0.311,0.331,18.5,16.9,4.9,3.5,38.835,42.328,7.1845,8.1129,86.9,88.2,2453,2235,19.5,16.4
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3077,0.2957,26.11,24.6222,9.79,6.9,5.0762,4.7206,37.3932,36.528,87.37,87.8444,68.95,69.3333,0.276,0.334,27.4,21.6,4.5,9.6,39.2989,44.4444,7.1956,9.5238,90.3,89.7,1859,2103,31.7,25.8
1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344,0.315,21.5333,22.68,10.8111,6.16,7.2471,6.0956,42.2673,41.7574,89.4667,89.22,69.4222,70.81,0.314,0.326,26.5,22.2,7.7,9.2,40.9283,35.3723,10.9705,9.8404,90.6,88.1,2378,2104,30.1,23.3
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3179,0.3095,18.6111,25.89,6.5778,7.87,5.4097,6.5968,39.3343,40.8032,88.7444,88.81,70.1222,69.16,0.332,0.328,22.1,21.8,7.1,9.1,41.6667,41.1392,7.9545,7.384,87.8,91.0,2343,2078,25.1,25.9
0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.2944,23.1111,23.57,8.1778,6.41,5.6717,4.6215,41.9622,38.1081,89.5667,88.44,71.3889,69.65,0.32,0.333,21.5,17.4,6.5,10.3,39.2593,31.8966,7.2222,7.3276,89.7,88.1,2512,2054,21.5,23.4
1,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3348,0.2985,23.3556,21.08,8.9222,6.53,6.4182,4.4551,40.7204,35.2282,88.7556,87.65,69.4556,68.87,0.338,0.283,12.0,24.6,8.0,10.0,39.8305,35.9116,5.0847,5.5249,89.2,92.1,2203,2386,15.3,23.9
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3102,0.3151,20.8556,19.9667,7.3889,6.2556,5.4217,5.076,40.1263,38.1282,88.8778,88.1444,69.4889,69.6333,0.304,0.31,22.6,24.4,5.6,10.1,34.9206,35.5353,7.9365,9.3394,86.7,88.2,2244,2025,29.2,29.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2974,0.2953,18.9333,25.2091,7.7889,8.3364,3.6364,4.4619,32.8496,36.744,86.6444,87.7818,67.4667,69.1,0.309,0.295,18.7,26.3,7.6,8.9,41.5217,37.2434,6.5217,9.0909,86.1,91.2,1964,2438,18.6,29.9
0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3353,0.3096,18.8889,23.58,8.6,8.02,6.1975,5.5217,42.9168,39.342,89.4,88.36,69.5222,69.51,0.315,0.258,20.1,24.3,5.1,6.7,41.5948,33.2454,7.5431,4.2216,91.1,88.7,2228,2487,18.2,23.7
1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3184,0.302,23.8444,26.2333,8.2889,7.3111,6.366,5.7405,41.7932,40.1073,89.6,88.6889,70.7556,70.1444,0.338,0.351,22.2,16.6,7.9,10.5,44.1096,41.2017,10.137,7.2961,88.3,88.7,2102,1856,23.6,21.6
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3095,0.3264,25.89,22.1,7.87,9.08,6.5968,6.1497,40.8032,38.3272,88.81,88.42,69.16,68.99,0.291,0.306,29.0,20.0,5.9,6.4,38.8601,36.2353,10.1036,6.3529,88.0,91.4,2441,2040,25.6,24.7
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3249,0.3136,22.2,21.9818,7.8333,7.0,6.0705,5.6442,41.4416,40.7039,89.2444,88.7545,70.2778,68.8545,0.3,0.335,24.9,25.7,8.5,11.8,37.8378,45.7031,7.4844,8.5938,88.0,92.1,1994,2107,26.1,28.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3382,0.32,21.91,23.1111,7.39,8.1778,4.9904,5.6717,46.6671,41.9622,89.68,89.5667,70.64,71.3889,0.3,0.353,23.9,18.1,6.1,8.3,38.2456,41.4918,7.193,8.6247,86.8,86.6,2317,2027,25.2,21.0
1,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3151,0.305,26.45,20.98,9.0,7.37,5.2893,4.0352,39.0108,37.377,87.68,87.33,69.74,68.29,0.333,0.357,22.6,18.2,9.9,6.9,43.0876,46.6549,9.2166,8.2746,91.6,85.7,2224,2149,24.9,22.4
1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.329,0.3031,17.3889,19.0667,7.3,7.7889,5.2731,3.8781,38.4402,34.5511,88.5333,87.2444,68.3333,67.7556,0.313,0.3,21.3,26.3,6.4,6.2,35.0,36.9427,7.0455,7.0064,83.0,88.7,1422,2431,20.8,26.9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2862,0.316,24.8,17.6556,6.3727,6.4778,4.6063,5.1119,37.4855,39.0762,87.3909,88.5556,69.4091,69.8222,0.333,0.311,17.4,21.2,8.8,6.4,37.3796,32.5153,8.0925,8.18,85.4,86.7,2174,1924,22.7,23.3
